case_id,declared_salary,declared_emi,slip_salary,bank_salary_average,bank_emi_total,employer_match_score,slip_extraction_confidence,missing_document_count,missing_field_count,low_confidence_count,extraction_failure_count,consistency_category
SYN_0789,71922.78,24009.57,71922.78,54316.38,24009.57,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0790,67943.87,17461.46,67943.87,67943.87,17461.46,1,0.17,2,1,1,1,DATA_QUALITY_ISSUE
SYN_0791,56596.87,11484.29,56596.87,56596.87,11484.29,1,0.95,0,0,0,0,CONSISTENT
SYN_0792,68480.32,14218.91,68480.32,68480.32,14218.91,1,0.36,1,2,2,1,DATA_QUALITY_ISSUE
SYN_0793,66962.98,18171.14,66962.98,66962.98,18171.14,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0794,49389.63,5637.65,49389.63,49389.63,5637.65,1,0.95,0,0,0,0,CONSISTENT
SYN_0795,77400.27,20733.19,77400.27,77400.27,20733.19,1,0.95,0,0,0,0,CONSISTENT
SYN_0796,82526.74,12358.22,82526.74,82526.74,23707.19,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0797,70586.03,11934.67,70586.03,70586.03,11934.67,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0798,67079.45,23148.59,67079.45,34898.14,23148.59,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0799,71543.99,20352.21,71543.99,50893.99,20352.21,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0800,61136.5,11409.97,61136.5,37860.84,11409.97,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0801,73748.43,12325.83,73748.43,73748.43,12325.83,1,0.95,0,0,0,0,CONSISTENT
SYN_0802,53255.32,14069.47,53255.32,53255.32,14069.47,1,0.95,0,0,0,0,CONSISTENT
SYN_0803,64173.94,7630.02,64173.94,64173.94,7630.02,1,0.39,1,1,2,1,DATA_QUALITY_ISSUE
SYN_0804,77652.31,16656.85,77652.31,77652.31,26519.29,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0805,95618.0,18484.39,95618.0,95618.0,38145.5,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0806,89329.13,23941.46,89329.13,60303.16,23941.46,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0807,107329.99,16450.6,107329.99,83901.69,16450.6,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0808,60336.57,17683.16,60336.57,60336.57,17683.16,1,0.95,0,0,0,0,CONSISTENT
SYN_0809,67448.68,17325.65,67448.68,67448.68,32669.48,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0810,72875.85,17162.08,72875.85,72875.85,17162.08,1,0.38,2,1,1,1,DATA_QUALITY_ISSUE
SYN_0811,62529.01,16648.26,62529.01,62529.01,33263.9,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0812,85463.8,15534.0,85463.8,85463.8,15534.0,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0813,78913.34,18006.57,78913.34,47348.0,36013.14,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0814,79456.91,27735.67,79456.91,45191.24,27735.67,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0815,93292.55,14087.75,93292.55,64950.11,14087.75,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0816,90543.03,10186.51,90543.03,54325.82,20373.02,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0817,73888.09,7680.91,73888.09,73888.09,7680.91,1,0.12,2,3,1,1,DATA_QUALITY_ISSUE
SYN_0818,71367.76,10978.94,71367.76,48467.9,10978.94,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0819,52827.79,16970.46,52827.79,52827.79,31960.2,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0820,58028.8,9912.84,58028.8,42710.99,9912.84,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0821,49846.37,17292.45,49846.37,49846.37,17292.45,1,0.95,0,0,0,0,CONSISTENT
SYN_0822,76388.11,22357.7,76388.11,76388.11,22357.7,1,0.95,0,0,0,0,CONSISTENT
SYN_0823,83964.79,15399.28,83964.79,63776.13,15399.28,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0824,66212.77,20854.11,66212.77,66212.77,20854.11,1,0.11,1,1,2,1,DATA_QUALITY_ISSUE
SYN_0825,87460.65,18095.64,87460.65,87460.65,35151.6,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0826,59740.14,19957.4,59740.14,59740.14,31213.5,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0827,67814.23,7152.93,67814.23,40688.54,14305.86,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0828,48397.43,10921.26,48397.43,48397.43,10921.26,1,0.95,0,0,0,0,CONSISTENT
SYN_0829,86897.54,10979.36,86897.54,86897.54,10979.36,1,0.95,0,0,0,0,CONSISTENT
SYN_0830,74751.96,15131.12,74751.96,74751.96,15131.12,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0831,64511.43,9039.06,64511.43,64511.43,14195.77,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0832,67614.63,17989.2,67614.63,67614.63,17989.2,1,0.95,0,0,0,0,CONSISTENT
SYN_0833,83559.19,10662.82,83559.19,50135.51,21325.64,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0834,89522.77,15885.97,89522.77,89522.77,15885.97,1,0.95,0,0,0,0,CONSISTENT
SYN_0835,119236.42,22562.09,119236.42,119236.42,22562.09,1,0.95,0,0,0,0,CONSISTENT
SYN_0836,93670.19,28769.76,93670.19,93670.19,28769.76,1,0.95,0,0,0,0,CONSISTENT
SYN_0837,83233.26,28149.8,83233.26,83233.26,28149.8,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0838,71175.66,13424.17,71175.66,71175.66,13424.17,1,0.95,0,0,0,0,CONSISTENT
SYN_0839,71553.01,17054.14,71553.01,46576.7,17054.14,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0840,62228.9,19583.7,62228.9,62228.9,19583.7,1,0.95,0,0,0,0,CONSISTENT
SYN_0841,77622.27,22284.5,77622.27,77622.27,43214.34,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0842,77469.83,10852.85,77469.83,77469.83,23590.25,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0843,59444.74,7691.43,59444.74,59444.74,7691.43,1,0.95,0,0,0,0,CONSISTENT
SYN_0844,86157.24,8658.63,86157.24,86157.24,8658.63,1,0.95,0,0,0,0,CONSISTENT
SYN_0845,76681.57,10761.55,76681.57,76681.57,10761.55,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0846,101169.59,10600.78,101169.59,101169.59,10600.78,1,0.95,0,0,0,0,CONSISTENT
SYN_0847,70784.71,13347.72,70784.71,70784.71,13347.72,1,0.95,0,0,0,0,CONSISTENT
SYN_0848,81374.49,12661.08,81374.49,81374.49,12661.08,1,0.95,0,0,0,0,CONSISTENT
SYN_0849,53735.64,6149.13,53735.64,33171.54,6149.13,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0850,83997.89,13010.31,83997.89,83997.89,13010.31,1,0.95,0,0,0,0,CONSISTENT
SYN_0851,90320.75,18420.35,90320.75,90320.75,18420.35,1,0.23,1,3,2,1,DATA_QUALITY_ISSUE
SYN_0852,106326.64,30664.46,106326.64,59659.89,30664.46,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0853,108544.49,11455.28,108544.49,108544.49,11455.28,1,0.95,0,0,0,0,CONSISTENT
SYN_0854,95767.09,26255.2,95767.09,95767.09,26255.2,1,0.25,1,1,1,1,DATA_QUALITY_ISSUE
SYN_0855,60062.77,11890.32,60062.77,60062.77,11890.32,1,0.95,0,0,0,0,CONSISTENT
SYN_0856,84767.04,12806.53,84767.04,50860.22,25613.06,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0857,70504.85,21023.81,70504.85,36712.85,21023.81,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0858,74246.93,17831.85,74246.93,51121.09,17831.85,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0859,79209.55,24478.08,79209.55,79209.55,56823.13,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0860,101379.31,22432.57,101379.31,60827.59,44865.14,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0861,71416.31,10416.82,71416.31,71416.31,10416.82,1,0.95,0,0,0,0,CONSISTENT
SYN_0862,96452.33,30926.47,96452.33,57871.4,61852.94,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0863,72231.23,21733.25,72231.23,55656.49,21733.25,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0864,64527.07,7533.11,64527.07,64527.07,7533.11,1,0.95,0,0,0,0,CONSISTENT
SYN_0865,87726.46,30003.89,87726.46,52635.88,60007.78,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0866,41296.66,10823.01,41296.66,41296.66,10823.01,1,0.95,0,0,0,0,CONSISTENT
SYN_0867,93001.18,19378.48,93001.18,93001.18,19378.48,1,0.95,0,0,0,0,CONSISTENT
SYN_0868,67621.46,16213.25,67621.46,67621.46,16213.25,1,0.2,1,3,2,1,DATA_QUALITY_ISSUE
SYN_0869,98191.35,19011.82,98191.35,98191.35,19011.82,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0870,87167.15,9704.3,87167.15,87167.15,9704.3,1,0.95,0,0,0,0,CONSISTENT
SYN_0871,72252.09,22242.22,72252.09,72252.09,22242.22,1,0.95,0,0,0,0,CONSISTENT
SYN_0872,84767.42,16386.41,84767.42,50860.45,32772.82,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0873,76559.08,15810.81,76559.08,76559.08,32381.05,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0874,66314.21,12437.28,66314.21,46634.94,12437.28,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0875,62985.29,16730.21,62985.29,62985.29,16730.21,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0876,97596.33,19293.7,97596.33,97596.33,19293.7,1,0.95,0,0,0,0,CONSISTENT
SYN_0877,84589.04,17619.12,84589.04,84589.04,17619.12,1,0.95,0,0,0,0,CONSISTENT
SYN_0878,53006.88,16598.91,53006.88,53006.88,16598.91,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0879,63103.12,12856.81,63103.12,45045.11,12856.81,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0880,90912.21,22466.79,90912.21,90912.21,22466.79,1,0.95,0,0,0,0,CONSISTENT
SYN_0881,90508.88,28705.79,90508.88,90508.88,28705.79,1,0.95,0,0,0,0,CONSISTENT
SYN_0882,79280.17,22708.88,79280.17,79280.17,22708.88,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0883,59395.62,12530.38,59395.62,59395.62,24443.97,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0884,78606.37,16332.18,78606.37,78606.37,16332.18,1,0.26,1,3,1,1,DATA_QUALITY_ISSUE
SYN_0885,53669.9,8983.16,53669.9,53669.9,8983.16,1,0.16,2,2,1,1,DATA_QUALITY_ISSUE
SYN_0886,91575.91,28016.9,91575.91,91575.91,43794.35,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0887,72652.39,25125.12,72652.39,72652.39,25125.12,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0888,94624.74,27764.38,94624.74,94624.74,27764.38,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0889,68840.48,14869.37,68840.48,68840.48,14869.37,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0890,67389.24,13734.62,67389.24,67389.24,13734.62,1,0.95,0,0,0,0,CONSISTENT
SYN_0891,81683.08,25691.79,81683.08,49009.85,51383.58,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0892,91667.99,18997.85,91667.99,91667.99,18997.85,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0893,100899.4,21098.56,100899.4,100899.4,21098.56,1,0.95,0,0,0,0,CONSISTENT
SYN_0894,76556.96,9461.05,76556.96,76556.96,21268.49,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0895,111741.9,19667.42,111741.9,67045.14,39334.84,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0896,57355.45,19517.48,57355.45,57355.45,19517.48,1,0.95,0,0,0,0,CONSISTENT
SYN_0897,70561.22,7297.77,70561.22,42336.73,14595.54,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0898,91490.66,16289.83,91490.66,91490.66,16289.83,1,0.95,0,0,0,0,CONSISTENT
SYN_0899,59523.98,7926.28,59523.98,59523.98,7926.28,1,0.95,0,0,0,0,CONSISTENT
SYN_0900,91700.41,9292.6,91700.41,71666.08,9292.6,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0901,50214.49,5891.77,50214.49,34723.15,5891.77,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0902,52874.44,14224.88,52874.44,52874.44,14224.88,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0903,99773.19,31638.35,99773.19,99773.19,31638.35,1,0.95,0,0,0,0,CONSISTENT
SYN_0904,103108.76,19886.74,103108.76,103108.76,19886.74,1,0.95,0,0,0,0,CONSISTENT
SYN_0905,67313.89,14187.4,67313.89,67313.89,28291.77,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0906,108300.28,23316.15,108300.28,64980.17,46632.3,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0907,84817.39,26141.4,84817.39,84817.39,26141.4,1,0.21,2,2,2,1,DATA_QUALITY_ISSUE
SYN_0908,75087.5,10650.36,75087.5,75087.5,10650.36,1,0.25,1,3,1,1,DATA_QUALITY_ISSUE
SYN_0909,76427.35,21930.72,76427.35,76427.35,21930.72,1,0.34,1,3,2,1,DATA_QUALITY_ISSUE
SYN_0910,63771.81,13633.97,63771.81,63771.81,13633.97,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0911,69972.93,7332.2,69972.93,69972.93,16710.84,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0912,80135.07,22029.92,80135.07,80135.07,51509.37,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0913,75652.72,16804.28,75652.72,45391.63,33608.56,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0914,83372.09,11540.59,83372.09,56007.88,11540.59,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0915,77266.66,19178.36,77266.66,77266.66,19178.36,1,0.95,0,0,0,0,CONSISTENT
SYN_0916,86479.15,9771.91,86479.15,86479.15,9771.91,1,0.95,0,0,0,0,CONSISTENT
SYN_0917,62888.47,15829.77,62888.47,62888.47,15829.77,1,0.95,0,0,0,0,CONSISTENT
SYN_0918,72764.92,23337.8,72764.92,43658.95,46675.6,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0919,81431.86,26182.25,81431.86,81431.86,44422.21,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0920,69883.38,11994.08,69883.38,69883.38,11994.08,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0921,78797.48,27054.77,78797.48,47278.49,54109.54,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0922,87305.16,27225.85,87305.16,45286.78,27225.85,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0923,80146.01,26808.14,80146.01,80146.01,26808.14,1,0.95,0,0,0,0,CONSISTENT
SYN_0924,79626.75,15638.65,79626.75,79626.75,15638.65,1,0.95,0,0,0,0,CONSISTENT
SYN_0925,65105.97,14146.02,65105.97,65105.97,14146.02,1,0.95,0,0,0,0,CONSISTENT
SYN_0926,64426.97,8069.13,64426.97,64426.97,8069.13,1,0.95,0,0,0,0,CONSISTENT
SYN_0927,49466.8,14818.93,49466.8,49466.8,14818.93,1,0.95,0,0,0,0,CONSISTENT
SYN_0928,68057.76,11899.62,68057.76,68057.76,11899.62,1,0.95,0,0,0,0,CONSISTENT
SYN_0929,69277.14,13081.6,69277.14,69277.14,13081.6,1,0.95,0,0,0,0,CONSISTENT
SYN_0930,66297.85,7666.76,66297.85,66297.85,13114.05,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0931,68805.03,21753.72,68805.03,41283.02,43507.44,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0932,61099.53,7373.75,61099.53,61099.53,7373.75,1,0.95,0,0,0,0,CONSISTENT
SYN_0933,83596.92,25158.6,83596.92,45238.02,25158.6,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0934,48212.0,10914.1,48212.0,48212.0,17943.64,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0935,73568.04,8869.96,73568.04,73568.04,17381.43,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0936,48356.3,14777.46,48356.3,48356.3,14777.46,1,0.95,0,0,0,0,CONSISTENT
SYN_0937,57212.09,16090.99,57212.09,57212.09,16090.99,1,0.95,0,0,0,0,CONSISTENT
SYN_0938,40170.65,10717.65,40170.65,40170.65,24404.62,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0939,80906.96,25083.34,80906.96,48544.18,50166.68,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0940,46084.91,14856.85,46084.91,46084.91,14856.85,1,0.21,1,1,2,1,DATA_QUALITY_ISSUE
SYN_0941,86203.85,23426.74,86203.85,60120.7,23426.74,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0942,104346.27,31296.52,104346.27,104346.27,31296.52,1,0.95,0,0,0,0,CONSISTENT
SYN_0943,64291.64,14688.24,64291.64,64291.64,14688.24,1,0.95,0,0,0,0,CONSISTENT
SYN_0944,100352.66,32360.82,100352.66,100352.66,32360.82,1,0.35,2,3,1,1,DATA_QUALITY_ISSUE
SYN_0945,108281.7,17049.68,108281.7,108281.7,34997.23,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0946,72614.32,19273.06,72614.32,72614.32,19273.06,1,0.95,0,0,0,0,CONSISTENT
SYN_0947,55627.12,9437.74,55627.12,55627.12,9437.74,1,0.95,0,0,0,0,CONSISTENT
SYN_0948,79362.79,11563.91,79362.79,79362.79,11563.91,1,0.95,0,0,0,0,CONSISTENT
SYN_0949,80705.72,27640.23,80705.72,48423.43,55280.46,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0950,72137.38,9792.67,72137.38,72137.38,18356.83,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0951,64231.22,15363.87,64231.22,64231.22,15363.87,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0952,71542.13,21389.78,71542.13,42925.28,42779.56,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0953,58465.62,9035.97,58465.62,58465.62,9035.97,1,0.95,0,0,0,0,CONSISTENT
SYN_0954,85220.39,13841.26,85220.39,51132.23,27682.52,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0955,83022.26,23874.42,83022.26,83022.26,23874.42,1,0.95,0,0,0,0,CONSISTENT
SYN_0956,93434.71,20049.3,93434.71,93434.71,20049.3,1,0.95,0,0,0,0,CONSISTENT
SYN_0957,74534.12,24610.04,74534.12,74534.12,24610.04,1,0.95,0,0,0,0,CONSISTENT
SYN_0958,61354.75,10606.1,61354.75,61354.75,10606.1,1,0.95,0,0,0,0,CONSISTENT
SYN_0959,79382.89,17227.46,79382.89,79382.89,17227.46,1,0.95,0,0,0,0,CONSISTENT
SYN_0960,72190.06,20945.51,72190.06,39440.87,20945.51,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0961,104087.89,36419.25,104087.89,76071.04,36419.25,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0962,53984.96,16567.35,53984.96,53984.96,16567.35,1,0.95,0,0,0,0,CONSISTENT
SYN_0963,77118.86,19571.4,77118.86,77118.86,19571.4,1,0.95,0,0,0,0,CONSISTENT
SYN_0964,43041.5,9790.37,43041.5,43041.5,9790.37,1,0.25,1,2,1,1,DATA_QUALITY_ISSUE
SYN_0965,84738.43,13039.14,84738.43,50843.06,26078.28,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0966,86360.9,18690.28,86360.9,86360.9,18690.28,1,0.95,0,0,0,0,CONSISTENT
SYN_0967,78372.73,19804.22,78372.73,78372.73,19804.22,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0968,82281.97,9370.37,82281.97,82281.97,9370.37,1,0.95,0,0,0,0,CONSISTENT
SYN_0969,57651.96,13785.39,57651.96,57651.96,32485.18,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0970,84088.28,27903.75,84088.28,50452.97,55807.5,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0971,91828.59,19079.97,91828.59,91828.59,19079.97,1,0.95,0,0,0,0,CONSISTENT
SYN_0972,62723.94,10706.99,62723.94,62723.94,10706.99,1,0.95,0,0,0,0,CONSISTENT
SYN_0973,60051.11,10415.5,60051.11,30773.18,10415.5,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0974,56515.18,14090.54,56515.18,56515.18,30342.34,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0975,88102.75,22017.48,88102.75,88102.75,22017.48,1,0.95,0,0,0,0,CONSISTENT
SYN_0976,52615.97,9870.93,52615.97,40718.41,9870.93,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0977,104140.02,24551.57,104140.02,104140.02,24551.57,1,0.95,0,0,0,0,CONSISTENT
SYN_0978,67739.14,14151.46,67739.14,67739.14,14151.46,1,0.95,0,0,0,0,CONSISTENT
SYN_0979,64424.44,11486.28,64424.44,64424.44,11486.28,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0980,68441.11,8366.75,68441.11,41064.67,16733.5,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0981,79931.4,26756.96,79931.4,79931.4,26756.96,1,0.24,2,3,1,1,DATA_QUALITY_ISSUE
SYN_0982,75417.04,20930.73,75417.04,75417.04,20930.73,1,0.95,0,0,0,0,CONSISTENT
SYN_0983,65334.2,21449.75,65334.2,65334.2,21449.75,1,0.95,0,0,0,0,CONSISTENT
SYN_0984,45075.82,4564.23,45075.82,45075.82,4564.23,1,0.95,0,0,0,0,CONSISTENT
SYN_0985,78964.47,13286.57,78964.47,78964.47,13286.57,1,0.95,0,0,0,0,CONSISTENT
SYN_0986,85877.99,14905.56,85877.99,85877.99,14905.56,1,0.95,0,0,0,0,CONSISTENT
SYN_0987,91602.75,14873.04,91602.75,91602.75,14873.04,1,0.95,0,0,0,0,CONSISTENT
SYN_0988,73289.11,23015.21,73289.11,73289.11,23015.21,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0989,62915.92,10992.31,62915.92,62915.92,10992.31,1,0.95,0,0,0,0,CONSISTENT
SYN_0990,90182.05,18939.54,90182.05,90182.05,18939.54,1,0.95,0,0,0,0,CONSISTENT
SYN_0991,77180.19,24372.26,77180.19,77180.19,24372.26,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0992,84246.55,12075.54,84246.55,50547.93,24151.08,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_0993,80224.34,27073.7,80224.34,43411.54,27073.7,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0994,64012.97,16519.16,64012.97,64012.97,16519.16,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_0995,50959.86,5672.46,50959.86,50959.86,9744.77,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_0996,56766.03,13927.79,56766.03,56766.03,13927.79,1,0.95,0,0,0,0,CONSISTENT
SYN_0997,76002.22,20894.72,76002.22,76002.22,20894.72,1,0.95,0,0,0,0,CONSISTENT
SYN_0998,91153.84,21890.13,91153.84,71355.02,21890.13,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_0999,87212.54,10874.03,87212.54,87212.54,10874.03,1,0.95,0,0,0,0,CONSISTENT
SYN_1000,64267.25,12235.54,64267.25,64267.25,12235.54,1,0.95,0,0,0,0,CONSISTENT
SYN_1001,53631.25,17372.48,53631.25,53631.25,17372.48,1,0.95,0,0,0,0,CONSISTENT
SYN_1002,81641.78,22445.47,81641.78,81641.78,22445.47,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1003,69544.33,22134.38,69544.33,69544.33,50676.49,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1004,82160.26,19744.25,82160.26,82160.26,19744.25,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1005,95521.95,10311.08,95521.95,95521.95,10311.08,1,0.95,0,0,0,0,CONSISTENT
SYN_1006,69655.65,11146.14,69655.65,69655.65,11146.14,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1007,52426.86,18210.89,52426.86,52426.86,18210.89,1,0.95,0,0,0,0,CONSISTENT
SYN_1008,76889.76,10339.47,76889.76,76889.76,22630.64,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1009,71200.05,23066.75,71200.05,42720.03,46133.5,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1010,77199.62,10775.21,77199.62,77199.62,10775.21,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1011,57235.43,17665.59,57235.43,57235.43,17665.59,1,0.95,0,0,0,0,CONSISTENT
SYN_1012,77959.9,25588.24,77959.9,77959.9,25588.24,1,0.95,0,0,0,0,CONSISTENT
SYN_1013,70473.28,17203.8,70473.28,70473.28,38912.99,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1014,71014.29,11997.11,71014.29,71014.29,11997.11,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1015,72869.89,18248.12,72869.89,72869.89,18248.12,1,0.95,0,0,0,0,CONSISTENT
SYN_1016,63617.22,11320.72,63617.22,63617.22,11320.72,1,0.17,1,2,2,1,DATA_QUALITY_ISSUE
SYN_1017,64193.78,14641.0,64193.78,64193.78,14641.0,1,0.95,0,0,0,0,CONSISTENT
SYN_1018,63565.76,7056.44,63565.76,63565.76,7056.44,0,0.95,0,0,0,0,EMPLOYMENT_MISMATCH
SYN_1019,56640.27,15312.03,56640.27,56640.27,37364.16,1,0.95,0,0,0,0,EMI_MISMATCH
SYN_1020,85135.45,15316.98,85135.45,85135.45,15316.98,1,0.95,0,0,0,0,CONSISTENT
SYN_1021,98940.73,23044.81,98940.73,65432.96,23044.81,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1022,69648.92,10742.58,69648.92,69648.92,10742.58,1,0.95,0,0,0,0,CONSISTENT
SYN_1023,68144.04,22270.31,68144.04,68144.04,22270.31,1,0.95,0,0,0,0,CONSISTENT
SYN_1024,75820.19,11753.81,75820.19,75820.19,11753.81,1,0.95,0,0,0,0,CONSISTENT
SYN_1025,66883.74,12000.53,66883.74,52878.44,12000.53,1,0.95,0,0,0,0,SALARY_MISMATCH
SYN_1026,79218.32,14121.66,79218.32,79218.32,14121.66,1,0.95,0,0,0,0,CONSISTENT
SYN_1027,74245.76,14470.81,74245.76,44547.46,28941.62,1,0.95,0,0,0,0,MULTIPLE_MISMATCH
SYN_1028,65413.15,11213.44,65413.15,65413.15,11213.44,1,0.95,0,0,0,0,CONSISTENT
SYN_1029,71708.64,21171.33,71708.64,71708.64,21171.33,1,0.95,0,0,0,0,CONSISTENT
SYN_1030,73666.2,15541.8,73666.2,73666.2,15541.8,1,0.95,0,0,0,0,CONSISTENT
